budget,run,word_types,hapax_legomena,mean_word_length,word_length_sd,one_character_rate,eight_plus_rate,bigram_jsd,trigram_jsd,word_boundary_jsd,paragraph_start_gallows,neutral_restart_gallows,dead_ends
475,20,185.0,136.0,3.8922558922558923,1.729669971588057,0.05723905723905724,0.016835016835016835,0.059812956588486794,0.1362553842336594,0.17198376419593359,1.0,0.125,0.0
475,21,184.0,131.0,3.898989898989899,1.6625906693785766,0.050505050505050504,0.013468013468013467,0.0571063509119537,0.14569715323077562,0.15257387252363502,1.0,0.03125,0.0
475,22,186.0,137.0,3.8585858585858586,1.7466279258374326,0.0707070707070707,0.013468013468013467,0.05292600594268464,0.1240979868381138,0.14798567669161924,1.0,0.15625,0.0
475,23,187.0,136.0,3.9158249158249157,1.7064895178101847,0.04713804713804714,0.010101010101010102,0.05234992220507121,0.11544703688872032,0.15066761212212965,1.0,0.0,0.0
475,24,188.0,140.0,3.7138047138047137,1.6336872433245444,0.09090909090909091,0.003367003367003367,0.05767653223622215,0.14006428189668865,0.14238704721051296,1.0,0.0625,0.0
475,25,184.0,130.0,4.05050505050505,1.6839931942431716,0.030303030303030304,0.020202020202020204,0.06767687191748825,0.17062587031334273,0.14893511278516747,1.0,0.0625,0.0
475,26,183.0,135.0,3.8754208754208754,1.6579474678133994,0.05387205387205387,0.006734006734006734,0.05202197677059677,0.13502830813518926,0.17229020966833705,1.0,0.0625,0.0
475,27,181.0,132.0,3.734006734006734,1.6676628658988863,0.07407407407407407,0.006734006734006734,0.05789623999468616,0.13482000060505223,0.17581857920522384,1.0,0.09375,0.0
475,28,170.0,112.0,3.653198653198653,1.6052098064821523,0.06397306397306397,0.006734006734006734,0.07498283185038772,0.16623803176049975,0.1276552507816099,1.0,0.0625,0.0
475,29,180.0,133.0,3.696969696969697,1.5183803979081658,0.06397306397306397,0.0,0.07380612050791396,0.1590275640164351,0.18249191768111672,1.0,0.0,0.0
475,30,193.0,142.0,3.95959595959596,1.7051270986674096,0.05387205387205387,0.003367003367003367,0.05264607023517625,0.13004311731620027,0.15926769021159848,1.0,0.0625,0.0
475,31,182.0,135.0,3.8417508417508417,1.7861817990903526,0.05387205387205387,0.026936026936026935,0.061289680597405236,0.1608795316028695,0.16462550081693839,1.0,0.0,0.0
475,32,176.0,124.0,3.771043771043771,1.7411933061544966,0.08754208754208755,0.010101010101010102,0.06763839278150426,0.1604821756450949,0.17944387784817117,1.0,0.0,0.0
475,33,193.0,141.0,3.942760942760943,1.6937466051273005,0.06397306397306397,0.026936026936026935,0.04613573808427254,0.11594513673179072,0.1460674311896457,1.0,0.03125,0.0
475,34,176.0,130.0,3.7542087542087543,1.7610232324159012,0.08754208754208755,0.016835016835016835,0.050592088380186355,0.1247045720348842,0.15236378245584226,1.0,0.0625,0.0
475,35,196.0,140.0,4.05050505050505,1.7018928106268565,0.04713804713804714,0.02356902356902357,0.06725984127721721,0.15886016343812945,0.1423415058412029,1.0,0.0625,0.0
475,36,176.0,125.0,3.707070707070707,1.6692052903695869,0.0707070707070707,0.010101010101010102,0.06659963554677521,0.15746479822764506,0.15794486779864164,1.0,0.03125,0.0
475,37,202.0,161.0,4.023569023569023,1.619364111008894,0.04040404040404041,0.016835016835016835,0.062420956113770354,0.14395246662444502,0.16518610623235308,1.0,0.09375,0.0
475,38,199.0,151.0,4.01010101010101,1.690705127507691,0.04377104377104377,0.006734006734006734,0.06383222022614772,0.14304326579276308,0.16485037459070243,1.0,0.03125,0.0
475,39,189.0,142.0,3.8922558922558923,1.6922801430813108,0.05387205387205387,0.006734006734006734,0.06593722526738022,0.16135995471580594,0.12594480888820286,1.0,0.0625,0.0
475,40,183.0,134.0,3.8047138047138045,1.6024743080596482,0.050505050505050504,0.003367003367003367,0.062688581265246,0.14889386248774408,0.14279662323616207,1.0,0.03125,0.0
475,41,178.0,124.0,3.707070707070707,1.5477964694446833,0.05723905723905724,0.0,0.07614821711714001,0.16622601072678936,0.16865711298195316,1.0,0.0625,0.0
475,42,188.0,140.0,3.9494949494949494,1.6839931942431716,0.050505050505050504,0.013468013468013467,0.05925184932842461,0.14506719057549528,0.16019249866280677,1.0,0.125,0.0
475,43,177.0,130.0,3.787878787878788,1.6551484452700949,0.050505050505050504,0.006734006734006734,0.056853036597397946,0.13086277121422157,0.18071871787106528,1.0,0.0625,0.0
475,44,173.0,125.0,3.8181818181818183,1.69191165383516,0.06397306397306397,0.016835016835016835,0.07748824625677199,0.18474541486803664,0.17971594263604948,1.0,0.03125,0.0
475,45,184.0,137.0,3.824915824915825,1.7064895178101847,0.08417508417508418,0.010101010101010102,0.05734405480758714,0.15052490089314916,0.13735051370507906,1.0,0.0625,0.0
