run,word_types,hapax_legomena,mean_word_length,word_length_sd,one_character_rate,eight_plus_rate,bigram_jsd,trigram_jsd,word_boundary_jsd,paragraph_start_gallows,neutral_restart_gallows,dead_ends
61,188.0,133.0,3.9494949494949494,1.6435184646292191,0.07407407407407407,0.003367003367003367,0.03051544583696646,0.08478343750776636,0.0897112926033434,1.0,0.0625,0.0
62,196.0,144.0,4.185185185185185,1.6543126120028522,0.037037037037037035,0.020202020202020204,0.03659748700090705,0.10265261804596398,0.10716776044984602,1.0,0.0,0.0
63,174.0,120.0,3.8585858585858586,1.6247875862834382,0.05723905723905724,0.013468013468013467,0.037344221843168345,0.10604470426935857,0.12072903996036022,1.0,0.0,0.0
64,173.0,123.0,3.8383838383838382,1.6270466771746692,0.06060606060606061,0.013468013468013467,0.03429411412197631,0.09738546472621784,0.08593650773544578,1.0,0.03125,0.0
65,187.0,135.0,3.9865319865319866,1.6017100793432597,0.050505050505050504,0.010101010101010102,0.040900015948627425,0.1089105033920538,0.11892447507024236,1.0,0.03125,0.0
66,191.0,133.0,4.158249158249158,1.6992395700345921,0.06397306397306397,0.0,0.03216563782549577,0.0998017792824396,0.12419462275836471,1.0,0.09375,0.0
67,173.0,116.0,3.9764309764309766,1.6005418030834326,0.04713804713804714,0.016835016835016835,0.03661237937850863,0.09600787006369284,0.10487889653177195,1.0,0.0625,0.0
68,185.0,131.0,3.855218855218855,1.5750307685246543,0.037037037037037035,0.016835016835016835,0.03985667305871433,0.11131888870153946,0.11332229286906473,1.0,0.03125,0.0
69,185.0,132.0,3.9562289562289563,1.5378840862466068,0.050505050505050504,0.006734006734006734,0.04169656093566783,0.09999125007948949,0.11626604697667917,1.0,0.09375,0.0
70,202.0,148.0,4.228956228956229,1.5980111549306373,0.03367003367003367,0.006734006734006734,0.03631898544002663,0.09473910321255358,0.1107917514071391,1.0,0.0625,0.0
71,190.0,140.0,4.03030303030303,1.7683404237591194,0.05723905723905724,0.026936026936026935,0.03786550089299897,0.09980835577865593,0.11294343233127148,1.0,0.0,0.0
72,184.0,136.0,3.888888888888889,1.6425869935639223,0.05723905723905724,0.006734006734006734,0.04473052180527702,0.11289044972475548,0.08452554974832713,1.0,0.09375,0.0
73,181.0,128.0,3.936026936026936,1.6654384482362823,0.05387205387205387,0.016835016835016835,0.041397347421164764,0.10782182785051021,0.10941595478667475,1.0,0.0,0.0
74,200.0,152.0,4.02020202020202,1.6245991869105427,0.05723905723905724,0.020202020202020204,0.03285368732469562,0.09913688427834295,0.11081394280639636,1.0,0.0,0.0
75,184.0,130.0,3.9764309764309766,1.5535719858665762,0.03367003367003367,0.013468013468013467,0.03815978696910575,0.1105368932369534,0.13166658093797215,1.0,0.03125,0.0
76,189.0,139.0,3.9696969696969697,1.6254781971629446,0.037037037037037035,0.010101010101010102,0.04379676957571381,0.11619814960749951,0.10286022919563007,1.0,0.0625,0.0
77,182.0,131.0,3.9292929292929295,1.663142892596964,0.0707070707070707,0.013468013468013467,0.039728305612608046,0.10031034946227814,0.10416476028138155,1.0,0.0,0.0
78,200.0,152.0,4.191919191919192,1.7252927395781557,0.04377104377104377,0.02356902356902357,0.041998558755502124,0.09944734154762758,0.13476804383962954,1.0,0.0,0.0
79,182.0,130.0,3.9023569023569022,1.6372847998190023,0.06397306397306397,0.013468013468013467,0.042498265141535166,0.10283468115343808,0.1199791280357142,1.0,0.0,0.0
80,199.0,152.0,4.097643097643098,1.6413925579173205,0.04377104377104377,0.003367003367003367,0.03749905058775646,0.11406660933857231,0.12430020494398168,1.0,0.03125,0.0
81,192.0,135.0,3.9562289562289563,1.5789343212042382,0.050505050505050504,0.016835016835016835,0.03832599980139724,0.11079091944743782,0.08782039100379554,1.0,0.03125,0.0
82,180.0,124.0,4.006734006734007,1.5483090939666095,0.026936026936026935,0.006734006734006734,0.03971674114014837,0.09786598023087556,0.12950018098841426,1.0,0.03125,0.0
83,194.0,138.0,4.023569023569023,1.5665216103435846,0.037037037037037035,0.006734006734006734,0.04015532915240123,0.10044926936429097,0.11438554788968229,1.0,0.0625,0.0
84,188.0,133.0,3.9292929292929295,1.6448216379260505,0.06397306397306397,0.0,0.04161391814436498,0.11324690795681315,0.13326333871720641,1.0,0.0625,0.0
85,195.0,145.0,4.040404040404041,1.7149718529118696,0.04713804713804714,0.016835016835016835,0.029351905198156152,0.08962324146277958,0.08821257074431998,1.0,0.03125,0.0
86,204.0,153.0,4.121212121212121,1.7091911998656542,0.04713804713804714,0.016835016835016835,0.03875496228204488,0.10054126490047677,0.12558340550557018,1.0,0.03125,0.0
87,197.0,146.0,4.171717171717172,1.6516927591150883,0.04713804713804714,0.020202020202020204,0.037216878659950825,0.0939694061701082,0.11365704612969198,1.0,0.0,0.0
88,193.0,141.0,3.9865319865319866,1.6184397523979213,0.04377104377104377,0.013468013468013467,0.04583623411479231,0.12306665429196274,0.1295258630740817,1.0,0.03125,0.0
89,186.0,135.0,4.02020202020202,1.6955862566677733,0.06397306397306397,0.026936026936026935,0.030191196655789246,0.09752134001537918,0.10316558380549305,1.0,0.0,0.0
90,195.0,139.0,4.158249158249158,1.5565245426028078,0.04040404040404041,0.010101010101010102,0.03217696906807172,0.09728977460036672,0.10021594900708565,1.0,0.0,0.0
91,192.0,141.0,4.057239057239057,1.6596082212082892,0.04713804713804714,0.010101010101010102,0.03185480371186873,0.09826751728793409,0.11841583141808751,1.0,0.0,0.0
92,187.0,135.0,4.0,1.556997888323046,0.04040404040404041,0.013468013468013467,0.04147930598341341,0.11112703567308485,0.11017623728977333,1.0,0.0625,0.0
93,186.0,135.0,3.95959595959596,1.6033583772536946,0.03367003367003367,0.003367003367003367,0.047292989805178993,0.11380211981454683,0.12550005494027866,1.0,0.03125,0.0
94,183.0,132.0,3.9393939393939394,1.6482917296269297,0.04377104377104377,0.02356902356902357,0.04197578623800337,0.1137628733931323,0.09892517380936848,1.0,0.03125,0.0
95,182.0,128.0,3.9023569023569022,1.587162674114468,0.050505050505050504,0.010101010101010102,0.032361273247029775,0.10392301444564474,0.10469727500269335,1.0,0.03125,0.0
96,186.0,135.0,3.9797979797979797,1.6266703799001208,0.030303030303030304,0.020202020202020204,0.03595728476152536,0.10447991836944714,0.1384573957301306,1.0,0.03125,0.0
97,191.0,137.0,3.9865319865319866,1.6856955402337834,0.06397306397306397,0.010101010101010102,0.04448617044074657,0.12046273420688935,0.11897549031657154,1.0,0.03125,0.0
98,195.0,144.0,4.107744107744108,1.561912180125655,0.026936026936026935,0.010101010101010102,0.04162591686231097,0.11105887422063489,0.11477792419180878,1.0,0.03125,0.0
99,195.0,143.0,4.070707070707071,1.5586352827058227,0.03367003367003367,0.013468013468013467,0.037057062572093936,0.10571129577377122,0.09734880433106172,1.0,0.0,0.0
100,191.0,136.0,4.158249158249158,1.6732821127440698,0.04377104377104377,0.010101010101010102,0.037702871110207196,0.10293850200884767,0.11556747645238599,1.0,0.0,0.0
101,191.0,141.0,3.9696969696969697,1.631680541544244,0.050505050505050504,0.013468013468013467,0.04370743033060356,0.11727940967035155,0.10962440724973772,1.0,0.09375,0.0
102,192.0,143.0,4.084175084175084,1.5815600094911435,0.030303030303030304,0.010101010101010102,0.04145263107146503,0.1131210383338419,0.11172568843230997,1.0,0.0,0.0
103,186.0,135.0,4.0606060606060606,1.6111031949395465,0.04377104377104377,0.013468013468013467,0.05381937121043134,0.12832758993548957,0.12954823401934995,1.0,0.03125,0.0
104,189.0,143.0,4.0606060606060606,1.6786529501259742,0.05387205387205387,0.016835016835016835,0.03765257128487347,0.10008612704677408,0.09357619098929389,1.0,0.03125,0.0
105,190.0,137.0,4.090909090909091,1.6417792911636406,0.05723905723905724,0.013468013468013467,0.035634036178386105,0.10100753802693425,0.10475286995736272,1.0,0.0,0.0
106,189.0,143.0,4.047138047138047,1.4967305191437281,0.020202020202020204,0.010101010101010102,0.04506683900229178,0.12367930972255724,0.12006310192050287,1.0,0.0625,0.0
107,172.0,122.0,3.9696969696969697,1.5447611833418915,0.030303030303030304,0.0,0.05194766698028078,0.1190254551667645,0.12171684708054692,1.0,0.03125,0.0
108,174.0,117.0,3.7845117845117846,1.5914425557054466,0.050505050505050504,0.013468013468013467,0.03564850257100779,0.11045433415262382,0.10080205865766899,1.0,0.03125,0.0
109,196.0,151.0,4.087542087542087,1.661328730440048,0.050505050505050504,0.010101010101010102,0.030151181099513865,0.08726706803792011,0.09552516180139822,1.0,0.03125,0.0
110,177.0,116.0,3.9696969696969697,1.6088217165304683,0.04713804713804714,0.010101010101010102,0.03737029100630093,0.10214101293900697,0.10363498347539203,1.0,0.03125,0.0
111,196.0,142.0,4.164983164983165,1.600626797382115,0.03367003367003367,0.013468013468013467,0.04084219036244107,0.10975470935646371,0.13798395465490954,1.0,0.0,0.0
112,193.0,140.0,4.057239057239057,1.6514731063405528,0.050505050505050504,0.006734006734006734,0.036719210910889796,0.10674276769186963,0.14360108391138188,1.0,0.03125,0.0
113,194.0,153.0,4.03030303030303,1.6542235229037796,0.04377104377104377,0.016835016835016835,0.031277073814448414,0.10334954734265696,0.1039481826167981,1.0,0.03125,0.0
114,195.0,143.0,4.269360269360269,1.5639576604910639,0.020202020202020204,0.013468013468013467,0.03330422558858315,0.09087660760337023,0.11772553260993766,1.0,0.0,0.0
115,188.0,138.0,4.127946127946128,1.5881908975510886,0.04040404040404041,0.013468013468013467,0.0354378182370404,0.10611503370938186,0.1091009007453861,1.0,0.03125,0.0
116,185.0,132.0,4.077441077441078,1.5690813705917974,0.04040404040404041,0.006734006734006734,0.03287505759163306,0.09901163704177089,0.09764551133165421,1.0,0.0625,0.0
117,190.0,144.0,4.114478114478114,1.6269073179619653,0.04377104377104377,0.0,0.03757656705154206,0.11056219054569683,0.13208885627644443,1.0,0.0,0.0
118,178.0,122.0,3.8114478114478114,1.5778785116239795,0.07407407407407407,0.006734006734006734,0.03928230033092617,0.12038923647767096,0.11145427418488552,1.0,0.03125,0.0
119,187.0,131.0,3.942760942760943,1.5912502083833073,0.037037037037037035,0.02356902356902357,0.033989654873133046,0.10380194425328122,0.11735653700466636,1.0,0.0,0.0
120,186.0,131.0,3.8855218855218854,1.4634810952614627,0.037037037037037035,0.006734006734006734,0.03937087411697815,0.10770840095266528,0.0983316465611133,1.0,0.0625,0.0
121,181.0,124.0,3.973063973063973,1.5888760101736783,0.04377104377104377,0.006734006734006734,0.04265577338578549,0.11599184737019504,0.11629605401757011,1.0,0.0625,0.0
122,184.0,131.0,4.016835016835016,1.5794511949274215,0.04713804713804714,0.010101010101010102,0.053081917033359925,0.1279874560714349,0.14093359547085224,1.0,0.09375,0.0
123,205.0,165.0,4.225589225589226,1.610033274313204,0.03367003367003367,0.010101010101010102,0.03926292265987112,0.11114474303546593,0.12175746960785874,1.0,0.0,0.0
124,193.0,139.0,4.013468013468014,1.5351615450875462,0.030303030303030304,0.006734006734006734,0.041040609023418995,0.09838948373988388,0.126899681920909,1.0,0.03125,0.0
125,180.0,120.0,3.9562289562289563,1.6168629230360902,0.050505050505050504,0.003367003367003367,0.03803209063506035,0.10890777666174775,0.13780752474352378,1.0,0.03125,0.0
126,183.0,132.0,3.9023569023569022,1.6103289813501658,0.050505050505050504,0.013468013468013467,0.03582726723788506,0.1007393588282839,0.11155025008541883,1.0,0.0,0.0
127,201.0,149.0,4.141414141414141,1.6917910399227747,0.04377104377104377,0.013468013468013467,0.03412178894850582,0.10470796473855837,0.1069011390510934,1.0,0.03125,0.0
128,197.0,151.0,4.037037037037037,1.6982785823914175,0.050505050505050504,0.006734006734006734,0.038438402955068125,0.1044585638174381,0.10862493357165992,1.0,0.03125,0.0
129,181.0,123.0,3.9292929292929295,1.5715431858207078,0.050505050505050504,0.010101010101010102,0.04238107100653757,0.11030726973481503,0.1179984881950284,1.0,0.03125,0.0
130,190.0,143.0,4.070707070707071,1.7031513191363623,0.06060606060606061,0.020202020202020204,0.032379772296096614,0.09641337760909903,0.10684322975205354,1.0,0.0,0.0
131,188.0,137.0,4.023569023569023,1.4984110740778875,0.03367003367003367,0.003367003367003367,0.03484641393642253,0.10007600626499011,0.1300935113534181,1.0,0.0,0.0
132,181.0,121.0,4.026936026936027,1.6286414902155584,0.04713804713804714,0.006734006734006734,0.040513836030244214,0.11913328836052565,0.11064262719618909,1.0,0.0,0.0
133,197.0,151.0,4.104377104377105,1.6078137379813144,0.03367003367003367,0.013468013468013467,0.03798057537305807,0.10894212759319774,0.13590940638316257,1.0,0.03125,0.0
134,178.0,121.0,4.013468013468014,1.539541809430194,0.016835016835016835,0.013468013468013467,0.040344538474299835,0.11681761055092958,0.10811790013730538,1.0,0.0,0.0
135,184.0,129.0,3.98989898989899,1.5964709575862908,0.04040404040404041,0.020202020202020204,0.04137142255862544,0.10890374724602485,0.10334815965036842,1.0,0.03125,0.0
136,183.0,124.0,3.9764309764309766,1.562216995876515,0.020202020202020204,0.006734006734006734,0.03838536569327212,0.09909788505097841,0.11797521370779564,1.0,0.0625,0.0
137,198.0,150.0,4.097643097643098,1.6103289813501658,0.026936026936026935,0.006734006734006734,0.04536283225731759,0.11224036240514815,0.12080206113361885,1.0,0.0,0.0
138,202.0,156.0,4.161616161616162,1.5829929716492712,0.02356902356902357,0.0,0.03697580449328169,0.0948056090610847,0.12269865601742364,1.0,0.0625,0.0
139,189.0,141.0,4.03030303030303,1.6623451779531886,0.050505050505050504,0.010101010101010102,0.030480262426175672,0.09360332124763186,0.11270249959889847,1.0,0.0625,0.0
140,201.0,148.0,4.255892255892256,1.6232239074480983,0.030303030303030304,0.016835016835016835,0.03164940693755569,0.09019657114711141,0.1197559039524794,1.0,0.03125,0.0
141,181.0,128.0,3.909090909090909,1.6148984962999064,0.05723905723905724,0.003367003367003367,0.04147348082990084,0.1170820790549343,0.13065293696217434,1.0,0.0,0.0
142,199.0,151.0,4.040404040404041,1.5758223244920457,0.04040404040404041,0.006734006734006734,0.038891867521582364,0.10024870937882788,0.12491322774289315,1.0,0.0625,0.0
143,199.0,154.0,4.040404040404041,1.5949363808546013,0.04040404040404041,0.010101010101010102,0.03799403729571141,0.10470777149908614,0.14410645614002138,1.0,0.0625,0.0
144,189.0,141.0,4.127946127946128,1.6071578602210153,0.037037037037037035,0.010101010101010102,0.03886828918493394,0.09894948625244925,0.1174322698457176,1.0,0.0625,0.0
145,177.0,120.0,3.8686868686868685,1.4815120902867964,0.05387205387205387,0.003367003367003367,0.04267051802235778,0.12955639269709762,0.0936275976586709,1.0,0.0625,0.0
146,187.0,133.0,3.993265993265993,1.5330110904105216,0.04040404040404041,0.010101010101010102,0.046195608793811724,0.12150395606951093,0.10763712021251336,1.0,0.0,0.0
147,189.0,138.0,3.9865319865319866,1.6080041039971917,0.04377104377104377,0.010101010101010102,0.046639056408653984,0.11289308840832754,0.0953398768124255,1.0,0.0625,0.0
148,198.0,154.0,4.053872053872054,1.5732807377979574,0.04377104377104377,0.006734006734006734,0.03343214555952749,0.09930250183143556,0.12112881786940138,1.0,0.03125,0.0
149,186.0,137.0,3.9494949494949494,1.709788047039576,0.06397306397306397,0.006734006734006734,0.03335434295989585,0.09794665965631064,0.11420328855462997,1.0,0.09375,0.0
150,181.0,131.0,3.946127946127946,1.6382815657512275,0.04377104377104377,0.013468013468013467,0.04101178103920328,0.10771130295020151,0.15554880115027203,1.0,0.03125,0.0
151,197.0,151.0,3.9562289562289563,1.6189440134306115,0.04377104377104377,0.003367003367003367,0.035354697313324246,0.10678101934234835,0.10891079160618305,1.0,0.0,0.0
152,195.0,145.0,4.117845117845118,1.619406114772853,0.03367003367003367,0.006734006734006734,0.04197141530468271,0.11064569290484044,0.09730575894151237,1.0,0.0,0.0
153,185.0,128.0,3.983164983164983,1.6256734682296465,0.050505050505050504,0.006734006734006734,0.03403935109600967,0.09985866525655016,0.11332044840396624,1.0,0.09375,0.0
154,198.0,150.0,4.104377104377105,1.6754961170541904,0.037037037037037035,0.026936026936026935,0.03211352970262856,0.09961312555416402,0.09831306308773405,1.0,0.0,0.0
155,181.0,124.0,3.9494949494949494,1.5680333864918004,0.04377104377104377,0.016835016835016835,0.040390398372035986,0.10921267792834422,0.11854098389454026,1.0,0.0625,0.0
156,189.0,137.0,3.9292929292929295,1.6324932404716703,0.0707070707070707,0.010101010101010102,0.03182017010444946,0.09353506132279168,0.13133603914133835,1.0,0.03125,0.0
157,189.0,138.0,4.037037037037037,1.645924046949077,0.04040404040404041,0.016835016835016835,0.03327800371765505,0.09498604701655099,0.13366743645925433,1.0,0.0,0.0
158,197.0,148.0,4.104377104377105,1.757872441644146,0.06397306397306397,0.026936026936026935,0.0292344794468706,0.09340103035742316,0.11502810893164384,1.0,0.03125,0.0
159,197.0,148.0,4.191919191919192,1.606028841563781,0.03367003367003367,0.010101010101010102,0.032909455195793025,0.09715827780866895,0.11241943837856747,1.0,0.0,0.0
160,187.0,130.0,3.973063973063973,1.5567648745701215,0.03367003367003367,0.016835016835016835,0.03626216900145881,0.10444190454769763,0.10852201082641491,1.0,0.0,0.0
161,180.0,124.0,3.855218855218855,1.4960941412140882,0.03367003367003367,0.013468013468013467,0.03943166053995956,0.1078713474232056,0.09096862089925879,1.0,0.03125,0.0
162,187.0,136.0,4.094276094276094,1.6385099058750725,0.030303030303030304,0.006734006734006734,0.040819717387437886,0.11160158232228515,0.11770989696738474,1.0,0.03125,0.0
163,187.0,140.0,3.9158249158249157,1.6965955442373422,0.08080808080808081,0.013468013468013467,0.037068194249783984,0.09149663892479282,0.10393280426361982,1.0,0.03125,0.0
164,180.0,127.0,3.9562289562289563,1.570381343413332,0.037037037037037035,0.010101010101010102,0.04884582720753485,0.13229912086118953,0.1524685130339865,1.0,0.0,0.0
165,191.0,140.0,4.138047138047138,1.7897388663990108,0.04040404040404041,0.04040404040404041,0.039053291568769195,0.09783189687496557,0.11901027385721771,1.0,0.0625,0.0
166,187.0,134.0,3.962962962962963,1.680340466335124,0.05723905723905724,0.016835016835016835,0.04042631542653797,0.10192433287399887,0.12191469254220724,1.0,0.03125,0.0
167,183.0,135.0,3.8316498316498318,1.5801616202366755,0.06734006734006734,0.006734006734006734,0.039326993775540206,0.10162524544683338,0.1440715551263459,1.0,0.0625,0.0
168,188.0,134.0,4.077441077441078,1.6424696597588855,0.037037037037037035,0.016835016835016835,0.026422890520995237,0.0948462352109746,0.09379113955695739,1.0,0.0625,0.0
169,184.0,132.0,3.898989898989899,1.6006834577406308,0.05387205387205387,0.013468013468013467,0.04474492270817788,0.12432981662700959,0.10540490399614706,1.0,0.0,0.0
170,195.0,137.0,4.218855218855219,1.6255270171287601,0.026936026936026935,0.02356902356902357,0.03683035791342971,0.10590361738511013,0.09249847984930673,1.0,0.03125,0.0
171,188.0,136.0,3.9966329966329965,1.5406901171311835,0.026936026936026935,0.013468013468013467,0.03418333210071854,0.08888331405946179,0.12599473830904936,1.0,0.0,0.0
172,192.0,138.0,4.053872053872054,1.6526053781282273,0.05387205387205387,0.016835016835016835,0.04393354061724411,0.10980507105440838,0.12603687992425866,1.0,0.0625,0.0
173,185.0,131.0,4.043771043771044,1.6620450836355065,0.06060606060606061,0.013468013468013467,0.026384571023651722,0.09837675763821226,0.11927938210028448,1.0,0.09375,0.0
174,184.0,133.0,4.016835016835016,1.6069250650542939,0.04377104377104377,0.010101010101010102,0.03811010071784522,0.10056305481542743,0.10679276816572193,1.0,0.03125,0.0
175,188.0,144.0,3.898989898989899,1.5773754967700073,0.04713804713804714,0.006734006734006734,0.038875311409247326,0.10289804633836364,0.12397685707374075,1.0,0.03125,0.0
176,184.0,130.0,3.919191919191919,1.5934003261988683,0.037037037037037035,0.02356902356902357,0.03794694245031496,0.11492041523974772,0.1000993838398826,1.0,0.03125,0.0
177,188.0,138.0,3.9057239057239057,1.6670305353912487,0.04713804713804714,0.010101010101010102,0.045628434057222896,0.11309625333253569,0.13044876801606636,1.0,0.0,0.0
178,182.0,128.0,4.016835016835016,1.5644577431236717,0.03367003367003367,0.013468013468013467,0.03744341577672097,0.10584343729690765,0.10216266388547979,1.0,0.0,0.0
179,185.0,133.0,3.909090909090909,1.6458758320000326,0.050505050505050504,0.013468013468013467,0.043905269835230396,0.10937431645178543,0.13062060361108407,1.0,0.03125,0.0
180,200.0,152.0,4.175084175084175,1.6297896240017546,0.04377104377104377,0.020202020202020204,0.033083560940645074,0.09633845871371413,0.11912048881625131,1.0,0.03125,0.0
181,174.0,120.0,3.8282828282828283,1.5244830489293113,0.04040404040404041,0.003367003367003367,0.04020970213052566,0.12303571386201503,0.1098088270515147,1.0,0.0,0.0
182,185.0,136.0,3.98989898989899,1.6524338716676896,0.05387205387205387,0.016835016835016835,0.03838158639589894,0.10354225586845994,0.11592060110656996,1.0,0.0625,0.0
183,189.0,137.0,3.973063973063973,1.5524332066879116,0.050505050505050504,0.003367003367003367,0.030687059968248855,0.10183557408310379,0.07765023814180777,1.0,0.0625,0.0
184,183.0,133.0,4.0606060606060606,1.6006197146962737,0.030303030303030304,0.016835016835016835,0.030590077248384098,0.08817067418637317,0.10446734678584765,1.0,0.0,0.0
185,188.0,131.0,4.047138047138047,1.5366894182457218,0.026936026936026935,0.010101010101010102,0.03791784556429774,0.12254423185140736,0.1343902869034167,1.0,0.0,0.0
186,185.0,132.0,4.043771043771044,1.69016861712465,0.05723905723905724,0.006734006734006734,0.0375978237691551,0.10182365280689379,0.0956313133561576,1.0,0.0,0.0
187,188.0,134.0,3.9764309764309766,1.540513510121017,0.04377104377104377,0.003367003367003367,0.03912790646789855,0.10873531955256406,0.13333497089233162,1.0,0.03125,0.0
188,175.0,116.0,3.9966329966329965,1.5837948641493427,0.04040404040404041,0.02356902356902357,0.03669980587626683,0.12246485858714042,0.11713877763357144,1.0,0.03125,0.0
189,188.0,132.0,3.8047138047138045,1.564196850392919,0.05387205387205387,0.010101010101010102,0.038672278746344366,0.10764774862551053,0.10244849383361865,1.0,0.0625,0.0
190,199.0,150.0,4.134680134680135,1.6087019199911297,0.04040404040404041,0.010101010101010102,0.03269654651649314,0.0900266585430833,0.11629148466297823,1.0,0.03125,0.0
191,193.0,143.0,4.1952861952861955,1.5876982902469854,0.030303030303030304,0.010101010101010102,0.035579413387514504,0.09994793659763787,0.12373535990450027,1.0,0.0,0.0
192,186.0,135.0,4.040404040404041,1.5651025412724495,0.030303030303030304,0.013468013468013467,0.04034570276050988,0.11077839536749078,0.11878275632727943,1.0,0.0,0.0
193,180.0,125.0,3.942760942760943,1.6432977192310856,0.04040404040404041,0.016835016835016835,0.03990509930837108,0.10759391640575627,0.11808601493259288,1.0,0.03125,0.0
194,191.0,142.0,4.043771043771044,1.7119415960794708,0.06060606060606061,0.016835016835016835,0.03084143276937194,0.08276134490523741,0.09772237760893518,1.0,0.0,0.0
195,179.0,117.0,3.8484848484848486,1.4612639450525353,0.050505050505050504,0.003367003367003367,0.03822036670371583,0.11362257817515997,0.1105104436710107,1.0,0.03125,0.0
196,192.0,139.0,4.107744107744108,1.6211483112217295,0.04040404040404041,0.006734006734006734,0.034431416958487324,0.0951610376383778,0.11833075978063384,1.0,0.0625,0.0
197,197.0,143.0,3.993265993265993,1.5741884039935576,0.04713804713804714,0.006734006734006734,0.04066926564025323,0.11356009472451803,0.12904639120872402,1.0,0.0,0.0
198,178.0,124.0,3.9696969696969697,1.6704273458011412,0.05387205387205387,0.016835016835016835,0.0432133939349411,0.12194655528290273,0.11736456522290775,1.0,0.0,0.0
199,187.0,135.0,4.026936026936027,1.7366949839531174,0.050505050505050504,0.026936026936026935,0.042135639082963056,0.11910577517328316,0.12917049017791263,1.0,0.03125,0.0
200,188.0,133.0,4.0033670033670035,1.5752682770784814,0.04377104377104377,0.003367003367003367,0.03916285798541614,0.10495397041726826,0.10918716821201688,1.0,0.0625,0.0
201,187.0,139.0,3.952861952861953,1.6690286972939676,0.04713804713804714,0.010101010101010102,0.03885275065135522,0.11005994948738387,0.12597009711618035,1.0,0.0625,0.0
202,197.0,145.0,4.043771043771044,1.5937915917128989,0.04040404040404041,0.010101010101010102,0.0481677987450046,0.11267379750041194,0.10949727712149435,1.0,0.0,0.0
203,189.0,140.0,4.063973063973064,1.6430493452083543,0.030303030303030304,0.006734006734006734,0.03686046805665117,0.09525114337305915,0.11395350871430203,1.0,0.0625,0.0
204,201.0,151.0,4.239057239057239,1.64124750945617,0.04377104377104377,0.010101010101010102,0.0400376052065219,0.09909071537419908,0.12863381203056806,1.0,0.03125,0.0
205,192.0,135.0,4.033670033670034,1.7131530185186596,0.06060606060606061,0.013468013468013467,0.03643957950880254,0.09802370476037804,0.11310441568808326,1.0,0.0625,0.0
206,188.0,133.0,3.9326599326599325,1.676389015158907,0.06397306397306397,0.016835016835016835,0.04399447046926211,0.12036897716084732,0.0924188869584025,1.0,0.0,0.0
207,190.0,131.0,4.08080808080808,1.6977511428254153,0.04713804713804714,0.006734006734006734,0.04553950673248145,0.12487241098062372,0.08371325236148537,1.0,0.0625,0.0
208,204.0,156.0,4.063973063973064,1.6036411764617027,0.026936026936026935,0.016835016835016835,0.03825704364557696,0.09869264071087192,0.13037406373980634,1.0,0.03125,0.0
209,184.0,139.0,3.936026936026936,1.5973299604782518,0.04377104377104377,0.003367003367003367,0.038804174479844834,0.09826870443216017,0.09557978308046586,1.0,0.03125,0.0
210,179.0,126.0,3.9393939393939394,1.5687489824902767,0.03367003367003367,0.013468013468013467,0.0336198114137301,0.09796029609090334,0.10634567320153814,1.0,0.0,0.0
211,199.0,148.0,4.134680134680135,1.650030909426633,0.04040404040404041,0.016835016835016835,0.03399019723672466,0.08836819726296351,0.1008819702547412,1.0,0.0,0.0
212,185.0,129.0,4.033670033670034,1.724905013403241,0.06734006734006734,0.013468013468013467,0.03467239461886693,0.09655630645714564,0.09061290099841451,1.0,0.0625,0.0
213,202.0,149.0,4.202020202020202,1.6935993466775507,0.04377104377104377,0.020202020202020204,0.03411355540880167,0.09734232975071053,0.10650225511713515,1.0,0.03125,0.0
214,176.0,123.0,3.791245791245791,1.5731942660860172,0.06397306397306397,0.003367003367003367,0.054672196067056686,0.13951089708817116,0.10579562040481585,1.0,0.0,0.0
215,183.0,130.0,3.962962962962963,1.598181408177142,0.037037037037037035,0.010101010101010102,0.03645443608230134,0.10217044843707,0.11068621403680463,1.0,0.0625,0.0
216,194.0,143.0,4.016835016835016,1.5815815135147686,0.026936026936026935,0.010101010101010102,0.0397655760934947,0.11148121646546745,0.14470105265278557,1.0,0.0625,0.0
217,194.0,143.0,4.117845117845118,1.5879124861130118,0.04040404040404041,0.010101010101010102,0.03725894059604614,0.11004108636175433,0.13861133909046874,1.0,0.0,0.0
218,203.0,151.0,4.114478114478114,1.6413303958607002,0.04713804713804714,0.006734006734006734,0.04633051518469977,0.11792771801012639,0.12353070701496169,1.0,0.0,0.0
219,186.0,136.0,4.0606060606060606,1.6380462729381307,0.050505050505050504,0.010101010101010102,0.03748250824217449,0.11321163196822596,0.10444583960182388,1.0,0.03125,0.0
220,192.0,142.0,4.053872053872054,1.7263437621101396,0.050505050505050504,0.026936026936026935,0.03839856567473623,0.1052813737232241,0.13558664937942788,1.0,0.0625,0.0
221,195.0,151.0,4.1447811447811445,1.737654298334367,0.04040404040404041,0.020202020202020204,0.03790765955511504,0.10549173816518265,0.13029321099757052,1.0,0.0,0.0
222,188.0,135.0,4.05050505050505,1.6083142818177893,0.04040404040404041,0.013468013468013467,0.037837556279329436,0.10275999315726445,0.12264991439126564,1.0,0.03125,0.0
223,197.0,145.0,4.090909090909091,1.612812185785342,0.04040404040404041,0.010101010101010102,0.039950175597374175,0.10417633630365072,0.10420734634257148,1.0,0.03125,0.0
224,175.0,123.0,3.781144781144781,1.5005884488570256,0.05387205387205387,0.003367003367003367,0.05192505008232195,0.1210124555812398,0.0859730179840889,1.0,0.03125,0.0
